frame_path,detector_score,label,video_id
Celeb-real__id24_0004__319940dc/frame_000031.jpg,0.19276133179664612,0,Celeb-real__id24_0004__319940dc
YouTube-real__00172__5894f923/frame_000005.jpg,0.20315122604370117,0,YouTube-real__00172__5894f923
Celeb-real__id25_0009__c9831009/frame_000015.jpg,0.6866089105606079,0,Celeb-real__id25_0009__c9831009
Celeb-synthesis__FaceSwap__HifiFace__id30_id31_0000__bc3ec380/frame_000002.jpg,0.35212424397468567,1,Celeb-synthesis__FaceSwap__HifiFace__id30_id31_0000__bc3ec380
Celeb-synthesis__FaceReenact__HyperReenact__id32_id31_0008__1678a1bf/frame_000008.jpg,0.21744093298912048,1,Celeb-synthesis__FaceReenact__HyperReenact__id32_id31_0008__1678a1bf
Celeb-real__id1_0008__b5428fba/frame_000002.jpg,0.043754663318395615,0,Celeb-real__id1_0008__b5428fba
Celeb-synthesis__FaceSwap__Celeb-DF-v2__id23_id27_0000__4a141e3e/frame_000006.jpg,0.49702492356300354,1,Celeb-synthesis__FaceSwap__Celeb-DF-v2__id23_id27_0000__4a141e3e
YouTube-real__00266__dcaa5381/frame_000005.jpg,0.1247796043753624,0,YouTube-real__00266__dcaa5381
YouTube-real__00290__7ac8edda/frame_000014.jpg,0.39145517349243164,0,YouTube-real__00290__7ac8edda
Celeb-synthesis__TalkingFace__FLOAT__id58_0004_test_id04536_ofq_mx53rf4__f56fd15f/frame_000017.jpg,0.1453114151954651,1,Celeb-synthesis__TalkingFace__FLOAT__id58_0004_test_id04536_ofq_mx53rf4__f56fd15f
YouTube-real__00191__f212fe17/frame_000001.jpg,0.39245176315307617,0,YouTube-real__00191__f212fe17
YouTube-real__00144__b7e7cfed/frame_000021.jpg,0.47581297159194946,0,YouTube-real__00144__b7e7cfed
Celeb-synthesis__FaceReenact__FSRT__id23_id31_0002__4e62bc1c/frame_000031.jpg,0.3611200451850891,1,Celeb-synthesis__FaceReenact__FSRT__id23_id31_0002__4e62bc1c
Celeb-synthesis__TalkingFace__Real3DPortrait__id28_0008_test_id02542_cwgUjse_REU__c0cf674e/frame_000004.jpg,0.9599748849868774,1,Celeb-synthesis__TalkingFace__Real3DPortrait__id28_0008_test_id02542_cwgUjse_REU__c0cf674e
Celeb-real__id36_0002__4ee65740/frame_000002.jpg,0.22934697568416595,0,Celeb-real__id36_0002__4ee65740
YouTube-real__00257__8805be53/frame_000025.jpg,0.33883652091026306,0,YouTube-real__00257__8805be53
Celeb-synthesis__FaceSwap__MobileFaceSwap__id30_id33_0007__116b4b9d/frame_000007.jpg,0.45642364025115967,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id30_id33_0007__116b4b9d
Celeb-synthesis__FaceSwap__Celeb-DF-v2__id34_id38_0002__4abfc322/frame_000002.jpg,0.2175724357366562,1,Celeb-synthesis__FaceSwap__Celeb-DF-v2__id34_id38_0002__4abfc322
YouTube-real__00147__320f9c80/frame_000017.jpg,0.5431267023086548,0,YouTube-real__00147__320f9c80
Celeb-synthesis__TalkingFace__Real3DPortrait__id52_0005_test_id08392_AiCBF9JW-d8__5b87d047/frame_000000.jpg,0.7132759690284729,1,Celeb-synthesis__TalkingFace__Real3DPortrait__id52_0005_test_id08392_AiCBF9JW-d8__5b87d047
Celeb-real__id46_0008__e5716b99/frame_000022.jpg,0.09792618453502655,0,Celeb-real__id46_0008__e5716b99
Celeb-real__id49_0000__fad2ccc4/frame_000011.jpg,0.3442676365375519,0,Celeb-real__id49_0000__fad2ccc4
Celeb-real__id37_0000__a1988105/frame_000010.jpg,0.3870137333869934,0,Celeb-real__id37_0000__a1988105
Celeb-synthesis__FaceReenact__HyperReenact__id4_id2_0004__d1a077c0/frame_000009.jpg,0.8405123949050903,1,Celeb-synthesis__FaceReenact__HyperReenact__id4_id2_0004__d1a077c0
YouTube-real__00151__fcfd2fdc/frame_000003.jpg,0.4314613938331604,0,YouTube-real__00151__fcfd2fdc
Celeb-synthesis__TalkingFace__EDTalk__id32_0001_test_id07620_fx5jKGlv9Ek__4b630f88/frame_000009.jpg,0.9744845032691956,1,Celeb-synthesis__TalkingFace__EDTalk__id32_0001_test_id07620_fx5jKGlv9Ek__4b630f88
Celeb-real__id61_0005__3acd5f88/frame_000021.jpg,0.8618056178092957,0,Celeb-real__id61_0005__3acd5f88
Celeb-real__id31_0001__152f0b5f/frame_000006.jpg,0.3869703710079193,0,Celeb-real__id31_0001__152f0b5f
Celeb-synthesis__FaceSwap__MobileFaceSwap__id30_id23_0003__256fee80/frame_000007.jpg,0.04110439494252205,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id30_id23_0003__256fee80
Celeb-real__id3_0001__9ceb5ffd/frame_000016.jpg,0.225423663854599,0,Celeb-real__id3_0001__9ceb5ffd
Celeb-real__id61_0005__3acd5f88/frame_000027.jpg,0.8603907227516174,0,Celeb-real__id61_0005__3acd5f88
Celeb-synthesis__FaceReenact__MCNET__id38_id35_0005__93b58f1b/frame_000015.jpg,0.5539368987083435,1,Celeb-synthesis__FaceReenact__MCNET__id38_id35_0005__93b58f1b
YouTube-real__00055__e841059e/frame_000004.jpg,0.09156621247529984,0,YouTube-real__00055__e841059e
Celeb-real__id6_0006__b6efd1d7/frame_000005.jpg,0.16559430956840515,0,Celeb-real__id6_0006__b6efd1d7
YouTube-real__00057__50c336b0/frame_000028.jpg,0.38853269815444946,0,YouTube-real__00057__50c336b0
YouTube-real__00181__1669ed2f/frame_000030.jpg,0.4621940553188324,0,YouTube-real__00181__1669ed2f
Celeb-synthesis__TalkingFace__SadTalker__id13_0011_test_id03127_mn_mOy6f4bg__7f9a0353/frame_000024.jpg,0.6800251603126526,1,Celeb-synthesis__TalkingFace__SadTalker__id13_0011_test_id03127_mn_mOy6f4bg__7f9a0353
Celeb-real__id46_0008__e5716b99/frame_000000.jpg,0.10958198457956314,0,Celeb-real__id46_0008__e5716b99
YouTube-real__00017__c305fbef/frame_000027.jpg,0.48346877098083496,0,YouTube-real__00017__c305fbef
Celeb-real__id58_0001__42cd9f6d/frame_000022.jpg,0.14708514511585236,0,Celeb-real__id58_0001__42cd9f6d
YouTube-real__00158__4c71694b/frame_000002.jpg,0.4758225083351135,0,YouTube-real__00158__4c71694b
YouTube-real__00232__b34c4a44/frame_000016.jpg,0.3699093461036682,0,YouTube-real__00232__b34c4a44
Celeb-real__id27_0006__a9948cc9/frame_000004.jpg,0.1112278625369072,0,Celeb-real__id27_0006__a9948cc9
YouTube-real__00031__72060a50/frame_000004.jpg,0.3674304187297821,0,YouTube-real__00031__72060a50
Celeb-synthesis__TalkingFace__EchoMimic__id49_0008_test_id07414_N7IVsTDjNU0__d3ee12d8/frame_000025.jpg,0.9418879151344299,1,Celeb-synthesis__TalkingFace__EchoMimic__id49_0008_test_id07414_N7IVsTDjNU0__d3ee12d8
Celeb-real__id10_0000__9273e8bc/frame_000000.jpg,0.1290673315525055,0,Celeb-real__id10_0000__9273e8bc
Celeb-synthesis__FaceReenact__FSRT__id50_id56_0007__1fcbdab6/frame_000015.jpg,0.9666674733161926,1,Celeb-synthesis__FaceReenact__FSRT__id50_id56_0007__1fcbdab6
Celeb-synthesis__FaceReenact__DaGAN__id33_id29_0004__7682830d/frame_000016.jpg,0.2935067117214203,1,Celeb-synthesis__FaceReenact__DaGAN__id33_id29_0004__7682830d
YouTube-real__00055__e841059e/frame_000010.jpg,0.12684571743011475,0,YouTube-real__00055__e841059e
Celeb-real__id17_0006__abf1d2f4/frame_000022.jpg,0.3978165090084076,0,Celeb-real__id17_0006__abf1d2f4
Celeb-synthesis__FaceReenact__MCNET__id45_id46_0007__64615aec/frame_000025.jpg,0.9332000613212585,1,Celeb-synthesis__FaceReenact__MCNET__id45_id46_0007__64615aec
YouTube-real__00001__94129e59/frame_000030.jpg,0.09677212685346603,0,YouTube-real__00001__94129e59
Celeb-synthesis__TalkingFace__IP_LAP__id4_0003_test_id06484_oG2N7E2Pu60__3c126936/frame_000007.jpg,0.9818879961967468,1,Celeb-synthesis__TalkingFace__IP_LAP__id4_0003_test_id06484_oG2N7E2Pu60__3c126936
Celeb-real__id17_0006__abf1d2f4/frame_000031.jpg,0.3571118414402008,0,Celeb-real__id17_0006__abf1d2f4
YouTube-real__00088__082b4c4c/frame_000010.jpg,0.456228643655777,0,YouTube-real__00088__082b4c4c
YouTube-real__00091__68a37a65/frame_000019.jpg,0.471464604139328,0,YouTube-real__00091__68a37a65
Celeb-synthesis__FaceSwap__GHOST__id35_id20_0000__bbc66652/frame_000028.jpg,0.3690776526927948,1,Celeb-synthesis__FaceSwap__GHOST__id35_id20_0000__bbc66652
YouTube-real__00205__7e19abde/frame_000030.jpg,0.1938379853963852,0,YouTube-real__00205__7e19abde
Celeb-synthesis__FaceReenact__TPSMM__id28_id9_0000__94ef95bd/frame_000023.jpg,0.8008220791816711,1,Celeb-synthesis__FaceReenact__TPSMM__id28_id9_0000__94ef95bd
Celeb-synthesis__TalkingFace__Real3DPortrait__id39_0008_test_id07494_XMEIdqio6ic__d11b7574/frame_000010.jpg,0.5916727185249329,1,Celeb-synthesis__TalkingFace__Real3DPortrait__id39_0008_test_id07494_XMEIdqio6ic__d11b7574
Celeb-synthesis__FaceSwap__Celeb-DF-v2__id23_id27_0000__4a141e3e/frame_000017.jpg,0.46583443880081177,1,Celeb-synthesis__FaceSwap__Celeb-DF-v2__id23_id27_0000__4a141e3e
Celeb-synthesis__FaceReenact__LivePortrait__id17_id1_0000__cd456b21/frame_000001.jpg,0.3195478916168213,1,Celeb-synthesis__FaceReenact__LivePortrait__id17_id1_0000__cd456b21
YouTube-real__00284__789c2f97/frame_000013.jpg,0.41473814845085144,0,YouTube-real__00284__789c2f97
Celeb-synthesis__TalkingFace__SadTalker__id23_0001_test_id03862_6W_l9CHyUZg__6bb62c2a/frame_000005.jpg,0.12071908265352249,1,Celeb-synthesis__TalkingFace__SadTalker__id23_0001_test_id03862_6W_l9CHyUZg__6bb62c2a
YouTube-real__00164__9b5cf88e/frame_000002.jpg,0.43011921644210815,0,YouTube-real__00164__9b5cf88e
YouTube-real__00049__fc07b784/frame_000029.jpg,0.4782242476940155,0,YouTube-real__00049__fc07b784
YouTube-real__00115__5ebb8093/frame_000027.jpg,0.20514266192913055,0,YouTube-real__00115__5ebb8093
Celeb-synthesis__FaceReenact__TPSMM__id6_id0_0006__549c053c/frame_000017.jpg,0.5503787994384766,1,Celeb-synthesis__FaceReenact__TPSMM__id6_id0_0006__549c053c
YouTube-real__00116__c30eeafc/frame_000028.jpg,0.442556768655777,0,YouTube-real__00116__c30eeafc
Celeb-real__id58_0001__42cd9f6d/frame_000000.jpg,0.19118478894233704,0,Celeb-real__id58_0001__42cd9f6d
Celeb-synthesis__FaceSwap__GHOST__id4_id30_0005__1f287fb8/frame_000010.jpg,0.4652099609375,1,Celeb-synthesis__FaceSwap__GHOST__id4_id30_0005__1f287fb8
YouTube-real__00061__072a139e/frame_000000.jpg,0.3575960695743561,0,YouTube-real__00061__072a139e
Celeb-synthesis__FaceReenact__MCNET__id23_id35_0006__7782fba1/frame_000028.jpg,0.504300594329834,1,Celeb-synthesis__FaceReenact__MCNET__id23_id35_0006__7782fba1
Celeb-synthesis__FaceReenact__LivePortrait__id20_id29_0000__4d58636d/frame_000017.jpg,0.15370725095272064,1,Celeb-synthesis__FaceReenact__LivePortrait__id20_id29_0000__4d58636d
YouTube-real__00001__94129e59/frame_000019.jpg,0.055832576006650925,0,YouTube-real__00001__94129e59
YouTube-real__00090__10f688ee/frame_000007.jpg,0.4888876676559448,0,YouTube-real__00090__10f688ee
Celeb-synthesis__FaceSwap__HifiFace__id53_id49_0002__7eeba221/frame_000007.jpg,0.19317041337490082,1,Celeb-synthesis__FaceSwap__HifiFace__id53_id49_0002__7eeba221
Celeb-synthesis__TalkingFace__Real3DPortrait__id46_0003_test_id04276_sPZWjloFrg8__7fdd9a7a/frame_000000.jpg,0.9319883584976196,1,Celeb-synthesis__TalkingFace__Real3DPortrait__id46_0003_test_id04276_sPZWjloFrg8__7fdd9a7a
Celeb-synthesis__FaceSwap__MobileFaceSwap__id17_id6_0009__a504b70f/frame_000030.jpg,0.34686991572380066,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id17_id6_0009__a504b70f
Celeb-real__id51_0007__1ca2bba4/frame_000001.jpg,0.44358742237091064,0,Celeb-real__id51_0007__1ca2bba4
Celeb-synthesis__FaceReenact__TPSMM__id16_id2_0009__58d0cabe/frame_000021.jpg,0.23289066553115845,1,Celeb-synthesis__FaceReenact__TPSMM__id16_id2_0009__58d0cabe
YouTube-real__00273__605ccac8/frame_000024.jpg,0.29972830414772034,0,YouTube-real__00273__605ccac8
Celeb-real__id7_0001__a2b1f25f/frame_000024.jpg,0.08972833305597305,0,Celeb-real__id7_0001__a2b1f25f
YouTube-real__00052__6d571b17/frame_000001.jpg,0.2836070954799652,0,YouTube-real__00052__6d571b17
YouTube-real__00211__99b3551d/frame_000013.jpg,0.23774661123752594,0,YouTube-real__00211__99b3551d
Celeb-real__id21_0009__9d9be594/frame_000031.jpg,0.32845279574394226,0,Celeb-real__id21_0009__9d9be594
Celeb-real__id57_0007__4449523b/frame_000021.jpg,0.2735137939453125,0,Celeb-real__id57_0007__4449523b
YouTube-real__00143__a1040d38/frame_000025.jpg,0.33964914083480835,0,YouTube-real__00143__a1040d38
Celeb-synthesis__FaceSwap__HifiFace__id16_id35_0005__6c2073b4/frame_000018.jpg,0.23161815106868744,1,Celeb-synthesis__FaceSwap__HifiFace__id16_id35_0005__6c2073b4
Celeb-real__id43_0001__fd0241c3/frame_000019.jpg,0.15533897280693054,0,Celeb-real__id43_0001__fd0241c3
YouTube-real__00115__5ebb8093/frame_000021.jpg,0.2148292362689972,0,YouTube-real__00115__5ebb8093
Celeb-real__id52_0003__d335faab/frame_000002.jpg,0.3063022196292877,0,Celeb-real__id52_0003__d335faab
Celeb-synthesis__FaceSwap__UniFace__id23_id24_0009__e3961dbf/frame_000019.jpg,0.15938282012939453,1,Celeb-synthesis__FaceSwap__UniFace__id23_id24_0009__e3961dbf
Celeb-synthesis__FaceSwap__MobileFaceSwap__id1_id37_0003__39ac8828/frame_000019.jpg,0.3066159188747406,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id1_id37_0003__39ac8828
Celeb-real__id20_0006__98781964/frame_000017.jpg,0.3693428933620453,0,Celeb-real__id20_0006__98781964
Celeb-synthesis__FaceReenact__MCNET__id41_id47_0001__446dc896/frame_000005.jpg,0.12836481630802155,1,Celeb-synthesis__FaceReenact__MCNET__id41_id47_0001__446dc896
Celeb-real__id17_0009__3a95f883/frame_000019.jpg,0.41559144854545593,0,Celeb-real__id17_0009__3a95f883
YouTube-real__00186__ca42bb19/frame_000012.jpg,0.3453231751918793,0,YouTube-real__00186__ca42bb19
Celeb-real__id16_0013__2d0c3b72/frame_000025.jpg,0.11786853522062302,0,Celeb-real__id16_0013__2d0c3b72
Celeb-real__id26_0002__03f51103/frame_000011.jpg,0.28613123297691345,0,Celeb-real__id26_0002__03f51103
Celeb-synthesis__TalkingFace__IP_LAP__id34_0008_test_id04232_T7dROCqmwNQ__745f8ce8/frame_000014.jpg,0.4884066879749298,1,Celeb-synthesis__TalkingFace__IP_LAP__id34_0008_test_id04232_T7dROCqmwNQ__745f8ce8
Celeb-synthesis__FaceSwap__InSwapper__id0_id3_0001__007dbeac/frame_000031.jpg,0.3954928517341614,1,Celeb-synthesis__FaceSwap__InSwapper__id0_id3_0001__007dbeac
Celeb-synthesis__FaceReenact__TPSMM__id28_id32_0002__880ef5c7/frame_000028.jpg,0.8769340515136719,1,Celeb-synthesis__FaceReenact__TPSMM__id28_id32_0002__880ef5c7
Celeb-synthesis__FaceReenact__LivePortrait__id47_id41_0002__b7a4d96a/frame_000026.jpg,0.4290003478527069,1,Celeb-synthesis__FaceReenact__LivePortrait__id47_id41_0002__b7a4d96a
Celeb-real__id46_0006__27fde28d/frame_000001.jpg,0.30942004919052124,0,Celeb-real__id46_0006__27fde28d
Celeb-synthesis__FaceReenact__FSRT__id0_id28_0009__d2827330/frame_000008.jpg,0.3704029619693756,1,Celeb-synthesis__FaceReenact__FSRT__id0_id28_0009__d2827330
Celeb-real__id10_0004__2f2a56d2/frame_000023.jpg,0.2817734479904175,0,Celeb-real__id10_0004__2f2a56d2
Celeb-synthesis__FaceReenact__FSRT__id35_id30_0003__e8262f62/frame_000010.jpg,0.949813961982727,1,Celeb-synthesis__FaceReenact__FSRT__id35_id30_0003__e8262f62
YouTube-real__00108__70cd3b50/frame_000006.jpg,0.41306740045547485,0,YouTube-real__00108__70cd3b50
YouTube-real__00023__e371a1eb/frame_000008.jpg,0.3211072087287903,0,YouTube-real__00023__e371a1eb
YouTube-real__00269__8f759e63/frame_000028.jpg,0.20588067173957825,0,YouTube-real__00269__8f759e63
YouTube-real__00223__600bf6c4/frame_000000.jpg,0.14678427577018738,0,YouTube-real__00223__600bf6c4
YouTube-real__00162__f3fecc3a/frame_000025.jpg,0.4944934844970703,0,YouTube-real__00162__f3fecc3a
Celeb-synthesis__FaceSwap__Celeb-DF-v2__id38_id20_0000__c9eea163/frame_000025.jpg,0.19184750318527222,1,Celeb-synthesis__FaceSwap__Celeb-DF-v2__id38_id20_0000__c9eea163
Celeb-synthesis__TalkingFace__EchoMimic__id21_0004_test_id04366_43BiUVlNy58__e81c9e8b/frame_000018.jpg,0.3576315641403198,1,Celeb-synthesis__TalkingFace__EchoMimic__id21_0004_test_id04366_43BiUVlNy58__e81c9e8b
Celeb-synthesis__TalkingFace__EchoMimic__id54_0004_test_id01106_mkgP19APekU__a3c8203c/frame_000022.jpg,0.48170700669288635,1,Celeb-synthesis__TalkingFace__EchoMimic__id54_0004_test_id01106_mkgP19APekU__a3c8203c
YouTube-real__00090__10f688ee/frame_000011.jpg,0.5129356384277344,0,YouTube-real__00090__10f688ee
Celeb-real__id30_0004__2b700a4e/frame_000030.jpg,0.1991220861673355,0,Celeb-real__id30_0004__2b700a4e
Celeb-synthesis__FaceReenact__LIA__id4_id20_0002__48cda071/frame_000007.jpg,0.9550472497940063,1,Celeb-synthesis__FaceReenact__LIA__id4_id20_0002__48cda071
Celeb-synthesis__FaceSwap__BlendFace__id49_id51_0003__56b466c2/frame_000029.jpg,0.36029112339019775,1,Celeb-synthesis__FaceSwap__BlendFace__id49_id51_0003__56b466c2
YouTube-real__00181__1669ed2f/frame_000008.jpg,0.47783368825912476,0,YouTube-real__00181__1669ed2f
Celeb-real__id53_0004__fef1cbd0/frame_000014.jpg,0.1914650946855545,0,Celeb-real__id53_0004__fef1cbd0
Celeb-real__id44_0000__e7d85637/frame_000025.jpg,0.2935776114463806,0,Celeb-real__id44_0000__e7d85637
YouTube-real__00091__68a37a65/frame_000024.jpg,0.4546721875667572,0,YouTube-real__00091__68a37a65
Celeb-synthesis__FaceSwap__UniFace__id23_id35_0006__9c4d682a/frame_000025.jpg,0.5466316938400269,1,Celeb-synthesis__FaceSwap__UniFace__id23_id35_0006__9c4d682a
Celeb-synthesis__FaceReenact__DaGAN__id45_id43_0006__31d12076/frame_000006.jpg,0.5786441564559937,1,Celeb-synthesis__FaceReenact__DaGAN__id45_id43_0006__31d12076
Celeb-synthesis__FaceReenact__FSRT__id3_id37_0008__fa2d74cb/frame_000022.jpg,0.09053744375705719,1,Celeb-synthesis__FaceReenact__FSRT__id3_id37_0008__fa2d74cb
Celeb-synthesis__FaceReenact__LIA__id61_id59_0002__c790fdd0/frame_000005.jpg,0.06824775785207748,1,Celeb-synthesis__FaceReenact__LIA__id61_id59_0002__c790fdd0
Celeb-synthesis__TalkingFace__IP_LAP__id47_0002_test_id01333_D9Eylmbz4Ik__14836f1b/frame_000016.jpg,0.40641042590141296,1,Celeb-synthesis__TalkingFace__IP_LAP__id47_0002_test_id01333_D9Eylmbz4Ik__14836f1b
YouTube-real__00266__dcaa5381/frame_000011.jpg,0.07757847011089325,0,YouTube-real__00266__dcaa5381
Celeb-synthesis__TalkingFace__EchoMimic__id21_0004_test_id04366_43BiUVlNy58__e81c9e8b/frame_000025.jpg,0.9190120697021484,1,Celeb-synthesis__TalkingFace__EchoMimic__id21_0004_test_id04366_43BiUVlNy58__e81c9e8b
Celeb-real__id46_0006__27fde28d/frame_000029.jpg,0.3063783347606659,0,Celeb-real__id46_0006__27fde28d
Celeb-synthesis__FaceReenact__LIA__id61_id59_0002__c790fdd0/frame_000004.jpg,0.08347498625516891,1,Celeb-synthesis__FaceReenact__LIA__id61_id59_0002__c790fdd0
Celeb-real__id48_0005__ca92396c/frame_000021.jpg,0.2934282720088959,0,Celeb-real__id48_0005__ca92396c
Celeb-real__id57_0007__4449523b/frame_000016.jpg,0.31897199153900146,0,Celeb-real__id57_0007__4449523b
Celeb-synthesis__TalkingFace__Real3DPortrait__id46_0003_test_id04276_sPZWjloFrg8__7fdd9a7a/frame_000021.jpg,0.9485737681388855,1,Celeb-synthesis__TalkingFace__Real3DPortrait__id46_0003_test_id04276_sPZWjloFrg8__7fdd9a7a
Celeb-real__id26_0002__03f51103/frame_000000.jpg,0.39992091059684753,0,Celeb-real__id26_0002__03f51103
Celeb-synthesis__FaceSwap__InSwapper__id27_id24_0002__b6d36b2e/frame_000019.jpg,0.42821988463401794,1,Celeb-synthesis__FaceSwap__InSwapper__id27_id24_0002__b6d36b2e
YouTube-real__00164__9b5cf88e/frame_000022.jpg,0.4192522466182709,0,YouTube-real__00164__9b5cf88e
YouTube-real__00269__8f759e63/frame_000002.jpg,0.09161294996738434,0,YouTube-real__00269__8f759e63
Celeb-synthesis__FaceSwap__HifiFace__id26_id30_0006__88e734e4/frame_000001.jpg,0.4498955309391022,1,Celeb-synthesis__FaceSwap__HifiFace__id26_id30_0006__88e734e4
Celeb-synthesis__FaceSwap__MobileFaceSwap__id44_id42_0001__856b58b8/frame_000015.jpg,0.26054853200912476,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id44_id42_0001__856b58b8
Celeb-synthesis__TalkingFace__AniTalker__id48_0002_test_id04656_jPpleSW9BCY__5874a74a/frame_000014.jpg,0.9569774866104126,1,Celeb-synthesis__TalkingFace__AniTalker__id48_0002_test_id04656_jPpleSW9BCY__5874a74a
YouTube-real__00214__25dcc0b1/frame_000019.jpg,0.2735599875450134,0,YouTube-real__00214__25dcc0b1
Celeb-real__id32_0002__3a231191/frame_000024.jpg,0.33101803064346313,0,Celeb-real__id32_0002__3a231191
Celeb-synthesis__TalkingFace__Real3DPortrait__id35_0007_test_id06310_N_524p1QzXQ__35cbe0f2/frame_000004.jpg,0.9469621181488037,1,Celeb-synthesis__TalkingFace__Real3DPortrait__id35_0007_test_id06310_N_524p1QzXQ__35cbe0f2
YouTube-real__00094__4160a4f5/frame_000029.jpg,0.4069172441959381,0,YouTube-real__00094__4160a4f5
Celeb-synthesis__FaceSwap__HifiFace__id16_id35_0005__6c2073b4/frame_000009.jpg,0.3088701367378235,1,Celeb-synthesis__FaceSwap__HifiFace__id16_id35_0005__6c2073b4
YouTube-real__00280__754b5085/frame_000023.jpg,0.43827733397483826,0,YouTube-real__00280__754b5085
YouTube-real__00134__d5e585d9/frame_000010.jpg,0.458967000246048,0,YouTube-real__00134__d5e585d9
Celeb-synthesis__FaceSwap__UniFace__id25_id19_0003__8e751245/frame_000002.jpg,0.22680963575839996,1,Celeb-synthesis__FaceSwap__UniFace__id25_id19_0003__8e751245
Celeb-real__id38_0006__cb3dde26/frame_000026.jpg,0.4172867238521576,0,Celeb-real__id38_0006__cb3dde26
Celeb-real__id8_0007__b443b21d/frame_000022.jpg,0.44267261028289795,0,Celeb-real__id8_0007__b443b21d
Celeb-synthesis__FaceReenact__HyperReenact__id45_id41_0005__fe7974d5/frame_000005.jpg,0.9566190838813782,1,Celeb-synthesis__FaceReenact__HyperReenact__id45_id41_0005__fe7974d5
Celeb-synthesis__TalkingFace__AniTalker__id11_0003_test_id02725_37kUrf6RJdw__794ba055/frame_000013.jpg,0.8530577421188354,1,Celeb-synthesis__TalkingFace__AniTalker__id11_0003_test_id02725_37kUrf6RJdw__794ba055
Celeb-synthesis__FaceSwap__GHOST__id23_id19_0009__b3b6e276/frame_000008.jpg,0.3707271218299866,1,Celeb-synthesis__FaceSwap__GHOST__id23_id19_0009__b3b6e276
Celeb-real__id33_0004__3f0b0eb2/frame_000029.jpg,0.17381636798381805,0,Celeb-real__id33_0004__3f0b0eb2
Celeb-real__id54_0002__c9b3819e/frame_000010.jpg,0.1732347309589386,0,Celeb-real__id54_0002__c9b3819e
Celeb-synthesis__FaceReenact__LIA__id33_id23_0008__9b36ffcc/frame_000026.jpg,0.6632235646247864,1,Celeb-synthesis__FaceReenact__LIA__id33_id23_0008__9b36ffcc
Celeb-real__id37_0004__0ec64f6f/frame_000017.jpg,0.2660592198371887,0,Celeb-real__id37_0004__0ec64f6f
Celeb-synthesis__FaceReenact__HyperReenact__id31_id34_0002__5f102455/frame_000018.jpg,0.7023155689239502,1,Celeb-synthesis__FaceReenact__HyperReenact__id31_id34_0002__5f102455
Celeb-synthesis__FaceReenact__FSRT__id9_id21_0001__c5b28789/frame_000021.jpg,0.633902907371521,1,Celeb-synthesis__FaceReenact__FSRT__id9_id21_0001__c5b28789
Celeb-real__id22_0009__54037f2f/frame_000008.jpg,0.36084601283073425,0,Celeb-real__id22_0009__54037f2f
Celeb-synthesis__FaceSwap__BlendFace__id31_id38_0000__f389894a/frame_000013.jpg,0.2754797339439392,1,Celeb-synthesis__FaceSwap__BlendFace__id31_id38_0000__f389894a
YouTube-real__00275__c58c1091/frame_000008.jpg,0.2121361792087555,0,YouTube-real__00275__c58c1091
YouTube-real__00246__bc0e9215/frame_000008.jpg,0.3741777241230011,0,YouTube-real__00246__bc0e9215
Celeb-synthesis__FaceReenact__LivePortrait__id37_id17_0007__38f66beb/frame_000008.jpg,0.4218288064002991,1,Celeb-synthesis__FaceReenact__LivePortrait__id37_id17_0007__38f66beb
Celeb-synthesis__FaceReenact__FSRT__id9_id21_0001__c5b28789/frame_000029.jpg,0.8086221814155579,1,Celeb-synthesis__FaceReenact__FSRT__id9_id21_0001__c5b28789
YouTube-real__00051__7c950efb/frame_000017.jpg,0.41045475006103516,0,YouTube-real__00051__7c950efb
Celeb-real__id47_0004__63eceb5b/frame_000021.jpg,0.3752102255821228,0,Celeb-real__id47_0004__63eceb5b
Celeb-synthesis__FaceReenact__TPSMM__id33_id21_0005__cb3ccadf/frame_000009.jpg,0.4797905385494232,1,Celeb-synthesis__FaceReenact__TPSMM__id33_id21_0005__cb3ccadf
Celeb-synthesis__FaceReenact__LIA__id48_id46_0005__6059abc8/frame_000020.jpg,0.74874347448349,1,Celeb-synthesis__FaceReenact__LIA__id48_id46_0005__6059abc8
Celeb-synthesis__TalkingFace__FLOAT__id2_0004_test_id05015_cveAkY4KXUk__953b3197/frame_000027.jpg,0.6443899273872375,1,Celeb-synthesis__TalkingFace__FLOAT__id2_0004_test_id05015_cveAkY4KXUk__953b3197
Celeb-synthesis__FaceReenact__LIA__id37_id30_0006__1f21bab0/frame_000005.jpg,0.6702465415000916,1,Celeb-synthesis__FaceReenact__LIA__id37_id30_0006__1f21bab0
Celeb-real__id17_0009__3a95f883/frame_000002.jpg,0.3270355463027954,0,Celeb-real__id17_0009__3a95f883
Celeb-synthesis__FaceReenact__HyperReenact__id28_id29_0000__f1cf9676/frame_000008.jpg,0.836507260799408,1,Celeb-synthesis__FaceReenact__HyperReenact__id28_id29_0000__f1cf9676
Celeb-synthesis__FaceSwap__MobileFaceSwap__id3_id37_0008__1c8dc7e6/frame_000014.jpg,0.19464008510112762,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id3_id37_0008__1c8dc7e6
